train_loss,val_loss,train_acc,val_acc
2.6036335148426315,2.940802592083924,0.08695652173913043,0.07518796992481203
2.5652740534788334,2.5582151646004583,0.16563146997929606,0.15037593984962405
2.513136086750228,2.3604929088649893,0.13871635610766045,0.23308270676691728
2.3008599923017354,2.4086118533198997,0.2318840579710145,0.24812030075187969
2.172029083559972,2.687173554771825,0.2546583850931677,0.17293233082706766
2.1608098071554434,2.5886293389743433,0.2639751552795031,0.19548872180451127
1.9463214975459728,2.0632138682487318,0.2774327122153209,0.3007518796992481
1.9386097812257692,1.9405247349488108,0.3115942028985507,0.2556390977443609
1.8799975283644461,1.9753414491065462,0.3198757763975155,0.2631578947368421
1.8596535992671737,1.7878614009771132,0.3167701863354037,0.24060150375939848
1.7083193350035706,1.5488328646896476,0.36335403726708076,0.3082706766917293
1.6494900661966074,1.41670513825309,0.37577639751552794,0.40601503759398494
1.591892333257766,1.3057773089722584,0.391304347826087,0.41353383458646614
1.7148855581540252,1.6971342913190226,0.37267080745341613,0.38345864661654133
1.660003702092615,1.248867700870772,0.43788819875776397,0.49624060150375937
1.5581209741023756,1.6176774905140239,0.422360248447205,0.48120300751879697
1.474404954268572,1.3505044384558398,0.453416149068323,0.48120300751879697
1.3522416992463928,1.3378322810158694,0.4927536231884058,0.45864661654135336
1.3850950590078381,1.3889773739011664,0.4813664596273292,0.43609022556390975
1.3640640611233918,1.0390262020037586,0.5113871635610766,0.5112781954887218
1.3231696253237517,1.0556663194097073,0.4834368530020704,0.5338345864661654
1.123601206094335,0.9286893130020988,0.5393374741200828,0.631578947368421
1.2443492262012963,0.9716611132585913,0.5165631469979296,0.5864661654135338
1.1567085408769533,0.8466455255235944,0.5559006211180124,0.6165413533834586
1.0225731240543026,0.9611962352480207,0.5890269151138716,0.6090225563909775
1.0816208477099243,0.7606442951618281,0.572463768115942,0.6541353383458647
1.122745849084163,1.1435720970980208,0.5590062111801242,0.5789473684210527
1.1027799131460565,1.1947653445982396,0.5797101449275363,0.48872180451127817
1.017169053510109,0.8680500513628909,0.5942028985507246,0.6466165413533834
1.0190282989732968,0.7934754755263939,0.5952380952380952,0.6842105263157895
0.9828602319918804,0.5980807583134874,0.6200828157349897,0.6842105263157895
0.9056646411710151,0.8205923182623727,0.6335403726708074,0.6691729323308271
0.9445232552771242,0.6138260315235397,0.6438923395445134,0.7443609022556391
0.8565128826946946,0.6472513644318831,0.6625258799171843,0.7142857142857143
0.865525990539456,0.7800989502802828,0.6407867494824017,0.6766917293233082
0.7935680929054632,0.760268483394967,0.6925465838509317,0.6842105263157895
0.8691254445731517,0.5851556226275021,0.6708074534161491,0.7518796992481203
0.8272382447931831,0.6980286621509638,0.6728778467908902,0.6842105263157895
0.7979938974044831,0.541993070365791,0.6780538302277432,0.7293233082706767
0.8027779266207361,0.588539873747001,0.7039337474120083,0.7443609022556391
0.7448323409749854,0.5285833805127251,0.7028985507246377,0.7744360902255639
0.7555239249954065,0.8004758304223082,0.6811594202898551,0.6466165413533834
0.720113936665142,0.5711328324518705,0.7039337474120083,0.7518796992481203
0.6604805742978556,0.517195455113748,0.727743271221532,0.7368421052631579
0.7738901622300316,0.5038200598910338,0.7028985507246377,0.7443609022556391
0.6474360427501039,0.5218561596440193,0.7391304347826086,0.7293233082706767
0.6632315660855785,0.47539482685856355,0.7339544513457557,0.7518796992481203
0.6237533778630922,0.4451758027973032,0.7329192546583851,0.7819548872180451
0.7017820075185156,0.44442704499216007,0.7194616977225673,0.7744360902255639
0.685427260941847,0.46569501143649106,0.722567287784679,0.7593984962406015
0.6219807458466872,0.44456103757808085,0.7318840579710145,0.7969924812030075
0.6426164259821732,0.4334938391706997,0.7380952380952381,0.7593984962406015
0.6377116140618334,0.4024080318167694,0.7329192546583851,0.7894736842105263
0.572771372015185,0.40146503323002863,0.7629399585921325,0.7819548872180451
0.5871714407859628,0.40625261050417905,0.7494824016563147,0.7894736842105263
0.5727450139280679,0.3777343426880084,0.7691511387163561,0.8045112781954887
0.638560552404534,0.4010195499075983,0.7525879917184265,0.8120300751879699
0.6125523059264474,0.3740588787354921,0.7701863354037267,0.8120300751879699
0.6495842329587008,0.400006968275945,0.7619047619047619,0.7819548872180451
0.6153530146517863,0.41418064962652396,0.7412008281573499,0.8120300751879699
